sku,offer,image,title,old_price,retailer_sku_code,urls,desc,price,categories,out_of_stock
,,,CHN Leek (3-4s) (200-300G),,prod-data-id116771,https://a4ucontent.blob.core.windows.net/images/0011122_0.png,"Produce of China <br/> 
Leek <br/> 
中国蒜 ",$1.30,,
,,,MYS Celery 100G,,prod-data-id33604,https://a4ucontent.blob.core.windows.net/images/0011211_0.png,"Produce of Malaysia </br>
Celery </br>
<span>芹菜</span>",$0.95,,
,,,AUS Celery,,prod-data-id33902,https://a4ucontent.blob.core.windows.net/images/0044035_0.png,"Produce of Australia <br/>
澳洲西芹",$2.65,,
,,,MYS Pumpkin (Slice) (450-550G),,prod-data-id116806,https://a4ucontent.blob.core.windows.net/images/0011157_0.png,"Produce of Malaysia <br/>
Pumpkin (Slice) <br/>
马来西亚金瓜<br/>
<span style= ""color: gray; font-style:italic""> Excellent source of Vitamins A & C  </span>",$0.85,,
,,,CHN Winter Melon (Slice) (800-900G),,prod-data-id116769,https://a4ucontent.blob.core.windows.net/images/0011184_0.png,"Produce of China <br/>
Winter Melon (Slice)<br/>
中国冬瓜 （切片） <br/>
",$1.60,,
,,,MYS Bitter Gourd 1s (450-550G),,prod-data-id116781,https://a4ucontent.blob.core.windows.net/images/0011132_0.png,"Produce of Malaysia <br/>
Bitter Gourd  <br/>
马来西亚苦瓜

",$1.95,,
,,,MYS Small Bitter Gourd (4-5s) (350-400G),,prod-data-id116783,https://a4ucontent.blob.core.windows.net/images/0011134_0.png,"Produce of Malaysia <br/>
Small Bitter Gourd <br/>
马来西亚苦瓜仔 <br/>
",$1.20,,
,,,MYS Hairy Gourd 1s (600-700G),,prod-data-id116809,https://a4ucontent.blob.core.windows.net/images/0011160_0.png,"Produce of Malaysia <br/>
Hairy Gourd <br/>
马来西亚毛瓜 ",$2.10,,
,,,MYS Bottle Gourd 1s (800-900G),,prod-data-id116812,https://a4ucontent.blob.core.windows.net/images/0011163_0.png,"Produce of Malaysia <br/>
Bottle Gourd  <br/>
马莱西亚白甫 <br/>
",$2.00,,
,,,MYS/IDN Chayote(Fu Shou Gua)1s(500-600G),,prod-data-id116778,https://a4ucontent.blob.core.windows.net/images/0011130_0.png,"Produce of Malaysia/Indonesia <br/>
Chayote /  Mirliton <br/>
马来西亚水瓜  <br/> 
",$1.10,,
,,,MYS Marrow Squash (1-2s) (550-650G),,prod-data-id116807,https://a4ucontent.blob.core.windows.net/images/0011158_0.png,"Produce of Malaysia <br/>
Marrow Squash<br/>
马来西亚角瓜 ",$1.65,,
,,,MYS Sharkfin Melon(YuChiGua)(500-600G),,prod-data-id116779,https://a4ucontent.blob.core.windows.net/images/0011497_0.png,"Produce of Malaysia <br/>
Sharkfin Melon (Slice) <br/>
<span>鱼翅瓜</span>",$1.80,,
,,,MYS/VNM Tomato (5-7s) (500-600G),,prod-data-id115564,https://a4ucontent.blob.core.windows.net/images/0007675_0.png,"Produce of Malaysia/Vietnam <br/>
Tomato <br/>
金马伦/越南蕃茄 <br/>
<span style= ""color: gray; font-style:italic""> Excellent source Vitamin C </span>
",$1.35,,
,,,AUS Carrots (4-5s) (800-850G),,prod-data-id118103,https://a4ucontent.blob.core.windows.net/images/0013555_0.png,"Produce of Australia <br/>
Carrots <br/>
澳洲红萝卜<br/>
<span style= ""color: gray; font-style:italic""> Excellent source of Vitamin A </span>",$1.65,,
,,,CHN/IDN/MYS White Radish 1s (750-850G),,prod-data-id120094,https://a4ucontent.blob.core.windows.net/images/0021975_0.png,"Produce of China/Indonesia/Malaysia <br/>
White Radish <br/>
中国/印尼/马来西亚白萝卜 
",$1.25,,
,,,CHN Green Radish 1s (450-550G),,prod-data-id116792,https://a4ucontent.blob.core.windows.net/images/0011143_0.png,"Produce of China <br/>
Green Radish <br/>
中国青萝卜 ",$1.40,,
,,,MYS Cherry Tomato 320G,,prod-data-id33488,https://a4ucontent.blob.core.windows.net/images/0010985_0.png,"Produce of Malaysia (Cameron Highland)<br/>
Cherry Tomato <br/>
金马仑小番茄  <br/>
<small><span style= ""color: gray""> 320G </span></small>",$2.20,,
,,,MYS SL Strawberry Cherry Tomato 250G,,prod-data-id114072,https://a4ucontent.blob.core.windows.net/images/0005763_0.png,"Produce of Malaysia (Cameron Highland)<br/>
Strawberry Cherry Tomato <br/>
金马伦草莓小番茄 <br/>
<small><span style= ""color: gray""> 250G </span></small>
",$2.55,,
,,,MYS CAM ROMA Tomato 300G,,prod-data-id32873,https://a4ucontent.blob.core.windows.net/images/0050935_0.png,"Produce of Malaysia <br／＞
Roma Tomatoes  <br／>
金马仑罗马番茄<br／>
<small><span style= ""color: gray""> 300G </span></small>",$2.25,,
,,,USA Baby Peeled Carrots 250G,,prod-data-id32677,https://a4ucontent.blob.core.windows.net/images/0005769_0.png,"Produce of USA <br/>
Baby Peeled Carrots <br/>
澳州幼萝卜<br/>
<span style= ""color: gray; font-style:italic""> Excellent source of Vitamin A </span>
",$1.60,,
,,,CHN Red Radish (600-700G),,prod-data-id117066,https://a4ucontent.blob.core.windows.net/images/0011632_0.png,"Produce of China <br/>
Red Radish <br/>
中国红皮萝卜 
",$1.75,,
,,,MYS Japanese Cucumber (2-3s) (500-600G),,prod-data-id116886,https://a4ucontent.blob.core.windows.net/images/0011205_0.png,"Produce of Malaysia <br/> 
金马伦日本黄瓜 ",$1.70,,
,,,MYS Cucumber 2s (700-800G),,prod-data-id116780,https://a4ucontent.blob.core.windows.net/images/0011131_0.png,"Produce of Malaysia <br/>
Cucumber  <br/>
马来西亚黄瓜 ",$1.45,,
,,,MYS Y/K Sweet Corn 2s,,prod-data-id32790,https://a4ucontent.blob.core.windows.net/images/0011209_0.png,"Produce of Malaysia <br/>
Sweet Corn <br/>
马来西亚玉米 ",$1.30,,
,,,THA Sweet Corn 2s,,prod-data-id33405,https://a4ucontent.blob.core.windows.net/images/0009094_0.png,"Produce of Thailand <br/>
Sweet Corn  <br/>
泰国甜玉米 ",$1.65,,
,,,MYS Old Cucumber 1s (500-600G),,prod-data-id116782,https://a4ucontent.blob.core.windows.net/images/0011133_0.png,"Produce of Malaysia <br/>
Old Cucumber <br/>
马来西亚老黄瓜 
",$1.50,,
,,,THA Baby Corn 100G,,prod-data-id32701,https://a4ucontent.blob.core.windows.net/images/0009224_0.png,"Produce of Thailand <br/>
Baby Corn <br/> 
泰国玉米心 <br/> 
<small><span style= ""color: gray""> 100G</span></small>",$0.70,,
,,,THA Baby Cucumber 500G,,prod-data-id33089,https://a4ucontent.blob.core.windows.net/images/0016285_0.png,"Produce of Thailand <br/>
Baby Cucumber <br/>
泰国小黄瓜 
<small><span style= ""color: gray""> 500G</span></small>",$1.60,,
,,,Boiled Sweet Corn,,prod-data-id33175,https://a4ucontent.blob.core.windows.net/images/0051225_0.png,"Produce of China <br/> 
Ready-to-eat Sweet Corn <br/>
真空甜玉米 ",$2.80,,
,,,MYS Fresh Iceberg Lettuce,,prod-data-id114074,https://a4ucontent.blob.core.windows.net/images/0009770_0.png,"Produce of Malaysia <br/>
Fresh Iceberg Lettuce <br/>
金马伦西生菜 
",$1.35,,
,,,B/C Baby Spinach 100G,,prod-data-id33717,https://a4ucontent.blob.core.windows.net/images/0020538_0.png,"Produce of Australia <br/> 
Wash 'N' Toss Baby Spinach <br/>
<small><span style= ""color: gray""> 100G </span></small><br/>

<small><b
style=""color:green"">BABY SPINACH</b> is rich in antioxidants and soft in texture.</small>",$3.95,,
,,,B/C Salad Mix 100G,,prod-data-id33718,https://a4ucontent.blob.core.windows.net/images/0017196_0.png,"Produce of Australia <br/> 
Wash 'N' Toss Salad Mix <br/>
<small><span style= ""color: gray""> 100G </span></small><br/>

<small><b
style=""color:green"">SALAD MIX</b> contains an impressive combination of Red & Green Coral, Radicchio, Minuet, Green Oak, Red Baby Cos, Spinach, Rocket, Tatsoi, Mizuna, Red Leg, Red Oak and Red Velvet varieties <small>",$3.95,,
,,,B/C Wild Rocket 100G,,prod-data-id33719,https://a4ucontent.blob.core.windows.net/images/0017198_0.png,"Produce of Australia <br/> 
Wash 'N' Toss Wild Rocket <br/> 
<small><span style= ""color: gray""> 100G </span></small><br/> 
<small><b
style=""color:green"">WILD ROCKET</b> are small green leaves with a great peppery taste. Perfect for  salads, wraps, sandwiches or pesto <small>


",$3.95,,
,,,C/F Mizuna Salad Bowl 100G,,prod-data-id124504,https://a4ucontent.blob.core.windows.net/images/0046632_0.png,"Champ Fungi <br/> 
Produce of Malaysia <br/> 
Mizuna Salad Bowl <br/>
<small><span style= ""color: gray""> 100G</span></small><br/> 

<small><b
style=""color:green"">MIZUNA salad bowl</b> contains mizuana, green oakies, red frise, cherry tomatoes & onion ring. Comes with cream Wasabi dressing & disposable plastic fork. This nutritious ready-to-eat salad bowl will serve a satisfying dining experience. <small>

 ",$2.85,,
,,,MYS Butterhead Lettuce 230G,,prod-data-id33489,https://a4ucontent.blob.core.windows.net/images/0005882_0.png,"Produce of Malaysia <br/>
Butterhead Lettuce 230G　<br/>
金马伦奶油生菜 ",$2.60,,
,,,MYS Green & Red Coral 230G,,prod-data-id33490,https://a4ucontent.blob.core.windows.net/images/0005881_0.png,"Produce of Malaysia <br/> 
Green and Red Coral Lettuce <br/> 
金马伦包装青红生菜 230G ",$2.80,,
,,,MYS Baby Romaine 400G,,prod-data-id114677,https://a4ucontent.blob.core.windows.net/images/0046279_0.png,Produce of Malaysia,$1.80,,
,,,MYS Local Lettuce 350G,,prod-data-id34340,https://a4ucontent.blob.core.windows.net/images/0009198_0.png,Produce of Malaysia,$1.80,,
,,,G/N Alfalfa 100G,,prod-data-id33638,https://a4ucontent.blob.core.windows.net/images/0020541_0.png,"Produce of Singapore <br/> 
Green Nature Alfalfa Sprouts <br/> 
苜蓿芽 <br/> 
<small><span style= ""color: gray""> 100G </span></small><br/><br/>  

<small><b
style=""color:green"">ALFALFA</b> contains rich amino acids and finest sources of saponins which lower bad cholesterol and stimulate our immune system </small> ",$2.25,,
,,,Emmi Greek Yoghurt Natural NF 0% 150G,,prod-data-id117639,https://a4ucontent.blob.core.windows.net/images/default-image_0.png,"Emmi <br/>
Greek Yoghurt Natural <br/>
No Fat <br/>
<span style =""color:grey""> 150g </span>",$2.15,,
,,,Emmi Swiss Yog 2%FAT Blueberry 150G,,prod-data-id123525,https://a4ucontent.blob.core.windows.net/images/0048167_0.png,"Emmi<br/>
Swiss Yoghurt 2% Fat Blueberry <br/>
<span style =""color:grey;""> 150G </span>",$2.15,,
,,,Emmi Swiss Yog 2%FAT Mango 150G,,prod-data-id123526,https://a4ucontent.blob.core.windows.net/images/0048168_0.png,"Emmi <br/>
Swiss Yoghurt 2% Fat Mango <br/>
<span style =""color:grey;""> 150G </span>",$2.15,,
,,,Emmi Swiss Yog 2%FAT Raspberry 150G,,prod-data-id123527,https://a4ucontent.blob.core.windows.net/images/0048169_0.png,"Emmi<br/>
Swiss Yoghurt 2% Fat Raspberry <br/>
<span style =""color:grey;""> 150G </span>",$2.15,,
,,,Emmi Yoghurt Blueberry 100G,,prod-data-id84816,https://a4ucontent.blob.core.windows.net/images/0048254_0.png,"Emmi <br/>
Blueberry Yoghurt <br/>
<span style= ""color: gray""> 100G </span>",$1.10,,
,,,Emmi Yoghurt Straw 100G,,prod-data-id84814,https://a4ucontent.blob.core.windows.net/images/0048253_0.png,"Emmi <br/>
Strawberry Yoghurt <br/>
<span style= ""color: gray"">100G</span>",$1.10,,
,,,Emmi Yoghurt Plain 100G,,prod-data-id84813,https://a4ucontent.blob.core.windows.net/images/0048252_0.png,"Emmi <br/>
Plain Yoghurt <br/>
<span style= ""color: gray""> 100G </span>",$1.10,,
,,,Alive Yoghurt Aloe Vera&Ndcc 2X135G,,prod-data-id85879,https://a4ucontent.blob.core.windows.net/images/0048132_0.png,"Alive Yoghurt <br/>
Aloe Vera & Nata de Coco <br/>
<span style= ""color: gray"">2X135G</span>",$1.90,,
,,,Alive Yoghurt Strawberry 2X135G,,prod-data-id85876,https://a4ucontent.blob.core.windows.net/images/0048130_0.png,"Alive Yoghurt <br/>
Strawberry <br/>
<span style= ""color: gray"">2X135G</span>",$1.90,,
,,,Alive Yoghurt Mango&Ndcc 2X135G,,prod-data-id85880,https://a4ucontent.blob.core.windows.net/images/0018912_0.png,"Alive Yoghurt <br/>
Mango & Nata de Coco <br/>
<span style= ""color: gray"">2X135G</span>",$1.90,,
,,,Alive Yoghurt Apple&Pomelo 2X135G,,prod-data-id85877,https://a4ucontent.blob.core.windows.net/images/0048131_0.png,"Alive Yoghurt <br/>
Apple & Pomelo <br/>
<small><span style= ""color: gray"">2x135g</span></small>",$1.90,,
,,,Alive Yoghurt M/Berry&A/V 2X135G,,prod-data-id85930,https://a4ucontent.blob.core.windows.net/images/0048135_0.png,"Alive Yoghurt <br/>
Mixed Berry & Aloe Vera <br/>
<small><span style= ""color: gray"">2x135g</span></small>",$1.90,,
,,,Marigold LF Yoghurt Natural 140G,,prod-data-id84522,https://a4ucontent.blob.core.windows.net/images/0048245_0.png,"Marigold <br/>
Low Fat Yoghurt Natural <br/>
<span style= ""color: gray"">140G</span>",$1.40,,
,,,Marigold LF Yoghurt Peach 140G,,prod-data-id85848,https://a4ucontent.blob.core.windows.net/images/0008555_0.png,"Marigold <br/>
Low Fat Yoghurt Peach <br/>
<span style= ""color: gray""140G</span>",$1.40,,
,,,Marigold LF Yoghurt Strawberry 140G,,prod-data-id85849,https://a4ucontent.blob.core.windows.net/images/0048126_0.png,"Marigold <br/>
Low Fat Yoghurt Strawberry <br/>
<span style= ""color: gray"">140G</span>",$1.40,,
,,,Marigold LF Yoghurt Fruit Salad 140G,,prod-data-id85847,https://a4ucontent.blob.core.windows.net/images/0008554_0.png,"Marigold Low Fat Yoghurt <br/>
Fruit Salad <br/>
<span style= ""color: gray"">140G</span>",$1.40,,
,,,Marigold NF Yoghurt Blueberry 2X140G,,prod-data-id2074,https://a4ucontent.blob.core.windows.net/images/0048246_0.png,"Marigold <br/>
Non-fat Yoghurt Blueberry <br/>
<span style= ""color: gray"">2X140G</span>",$1.85,,
,,,Marigold LF Yoghurt Peach 2X140G,,prod-data-id2071,https://a4ucontent.blob.core.windows.net/images/0010678_0.png,"Marigold <br/>
Low Fat Yoghurt Peach <br/>
<span style= ""color: gray"">2X140G</span>",$2.20,,
,,,Marigold LF Yoghurt Natural 2X140G,,prod-data-id2085,https://a4ucontent.blob.core.windows.net/images/0048460_0.png,"Marigold Low Fat Yoghurt <br/>
Natural <br/>
<small><span style= ""color: gray"">2x140g</span></small>",$2.20,,
,,,Marigold LF Yoghurt F/Salad 2X140G,,prod-data-id2034,https://a4ucontent.blob.core.windows.net/images/0048426_0.png,"Marigold <br/>
Low Fat Fruit Salad Yoghurt<br/>
<span style= ""color: gray""> 2X140G </span>",$2.20,,
,,,Marigold LF Yoghurt Strawberry 2X140G,,prod-data-id2084,https://a4ucontent.blob.core.windows.net/images/0048458_0.png,"Marigold <br/>
Low Fat Yoghurt Strawberry <br/>
<span style= ""color: gray"">2X140G</span>",$2.20,,
,,,Marigold NF Yoghurt A/Vera 2X140G,,prod-data-id2089,https://a4ucontent.blob.core.windows.net/images/0048466_0.png,"Marigold <br/>
Non-fat Yoghurt Aloe Vera <br/>
<span style= ""color: gray"">2X140G</span>",$1.85,,
,,,Marigold NF Yoghurt M/Berries 2X140G,,prod-data-id2036,https://a4ucontent.blob.core.windows.net/images/0048428_0.png,"Marigold <br/>
Non-fat Yoghurt Mixed Berries <br/>
<span style= ""color: gray"">2X140G</span>",$1.85,,
,,,Marigold NF Yoghurt P/Mango 2X140G,,prod-data-id2035,https://a4ucontent.blob.core.windows.net/images/0048427_0.png,"Marigold <br/>
Non-fat Yoghurt Peach & Mango <br/>
<span style= ""color: gray"">2X140G</span>",$1.85,,
,,,Marigold NF Yoghurt Strawberry 2X140G,,prod-data-id2083,https://a4ucontent.blob.core.windows.net/images/0048457_0.png,"Marigold<br/>
Non-fat Yoghurt Strawberry <br/>
<span style= ""color: gray"">2X140G</span>",$1.85,,
,,,Marigold LF Yoghurt Natural 1KG,,prod-data-id2187,https://a4ucontent.blob.core.windows.net/images/0001513_0.png,"Marigold <br/>
Low Fat Yoghurt Natural <br/>
<span style= ""color: gray"">1KG</span><br/>
",$6.25,,
,,,Marigold NF Yoghurt P. Mango 1KG,,prod-data-id2082,https://a4ucontent.blob.core.windows.net/images/0048456_0.png,"Marigold <br/>
Non-fat Yoghurt Peach & Mango <br/>
<span style= ""color: gray"">2X140G</span>",$6.75,,
,,,Marigold NF Yoghurt Natural 1KG,,prod-data-id2080,https://a4ucontent.blob.core.windows.net/images/0048455_0.png,"Marigold <br/>
Non-fat Yoghurt Natural <br/>
<span style= ""color: gray"">1KG</span>",$6.75,,
,,,Marigold NF Yoghurt Mix Berries 1KG,,prod-data-id2128,https://a4ucontent.blob.core.windows.net/images/0050946_0.png,"Marigold <br/>
Non-fat Yoghurt Mix Berries <br/>
<span style= ""color: gray"">1KG</span>",$6.75,,
,,,Meiji Yoghurt Strawberry 140G,,prod-data-id84197,https://a4ucontent.blob.core.windows.net/images/0048431_0.png,"Meiji <br/>
Yoghurt Strawberry <br/>
<span style= ""color: gray""> 140G </span>",$1.00,,
,,,Meiji Yoghurt Royal Fuji Apple 140G,,prod-data-id120027,https://a4ucontent.blob.core.windows.net/images/0048166_0.png,"Meiji <br/>
Yoghurt Royal Fuji Apple <br/>
<span style= ""color: gray""> 140G </span>",$1.00,,
,,,Meiji Yoghurt Mixed Fruit 140G,,prod-data-id84198,https://a4ucontent.blob.core.windows.net/images/0048432_0.png,"Meiji <br/>
Yoghurt Mixed Fruit <br/>
<span style= ""color: gray""> 140G </span>",$1.00,,
,,,Meiji Yoghurt Nata De Coco 140G,,prod-data-id84200,https://a4ucontent.blob.core.windows.net/images/0048434_0.png,"Meiji <br/>
Yoghurt Nata De Coco <br/>
<span style= ""color: gray""> 140G </span>",$1.00,,
,,,Meiji Yoghurt Mixed Berry 140G,,prod-data-id84199,https://a4ucontent.blob.core.windows.net/images/0048433_0.png,"Meiji <br/>
Yoghurt Mixed Berries <br/>
<span style= ""color: gray""> 140G </span>",$1.00,,
,,,Meiji Yoghurt Mango 140G,,prod-data-id85072,https://a4ucontent.blob.core.windows.net/images/0048473_0.png,"Meiji <br/>
Mango Yoghurt <br/>
<span style= ""color: gray""> 140G </span>",$1.00,,
,,,Meiji Yoghurt Aloe Vera 140G,,prod-data-id84711,https://a4ucontent.blob.core.windows.net/images/0048249_0.png,"Meiji <br/>
Yoghurt Aloe Vera <br/>
<span style= ""color: gray""> 140G </span>",$1.00,,
,,,Nestle Yoghurt Natural 470G,,prod-data-id85409,https://a4ucontent.blob.core.windows.net/images/0048484_0.png,"Nestlé<br/>
Natural Yoghurt<br/>
<span style=""color: grey"">470G</span>",$3.30,,
,,,Alvas Yogurt 200ML,,prod-data-id85596,https://a4ucontent.blob.core.windows.net/images/0048501_0.png,"Alvas Yoghurt <br/>
<span style= ""color: gray"">200ML</span>",$1.20,,
,,,Alvas Yogurt 500ML,,prod-data-id85633,https://a4ucontent.blob.core.windows.net/images/0048507_0.png,"Alvas Yogurt <br/>
<span style= ""color: gray"">500ML</span>",$2.80,,
,,,Alvas Yogurt 1L,,prod-data-id85597,https://a4ucontent.blob.core.windows.net/images/0048502_0.png,"Alvas Yogurt <br/>
<span style =""color:grey;""> 1L </span>",$5.40,,
,,,CHN Broccoli,,prod-data-id33066,https://a4ucontent.blob.core.windows.net/images/0042192_0.png,"Produce of China <br/>
Broccoli <br/>
中国西兰花  <br/>

",$1.10,,
,,,CHN Cauliflower 1s (550-650G),,prod-data-id115562,https://a4ucontent.blob.core.windows.net/images/0008657_0.png,"Produce of China <br/>
Cauliflower <br/>
中国白菜花 ",$1.50,,
,,,CHN Beijing Cabbage 1s (650-750G),,prod-data-id115561,https://a4ucontent.blob.core.windows.net/images/0048088_0.png,"Produce of China <br/>
Beijing Cabbage <br/>
中国北京包菜 ",$1.20,,
,,,CHN Chinese Cabbage 1s (1.35-1.45KG),,prod-data-id116767,https://a4ucontent.blob.core.windows.net/images/0048089_0.png,"Produce of China <br/>
Chinese Cabbage <br/>
中国大白菜 <br/>
",$2.90,,
,,,CHN Chinese Cabbage (Half) (800-900G),,prod-data-id125706,https://a4ucontent.blob.core.windows.net/images/0049340_0.png,"Produce of China <br/>
Chinese Cabbage (half) <br/>
中国大白菜 （半颗）",$1.80,,
,,,CHN/IDN/THA Round Cabbage 1s (1.0-1.2KG),,prod-data-id116777,https://a4ucontent.blob.core.windows.net/images/0011129_0.png,"Produce of China/Indonesia/Thailand <br/>
Round Cabbage <br/>
中国/印尼/泰国扁包菜",$1.65,,
,,,CHN Purple Cabbage 1s (600-700G),,prod-data-id116790,https://a4ucontent.blob.core.windows.net/images/0011141_0.png,"Produce of China <br/>
Purple Cabbage <br/>
中国紫包菜 ",$1.65,,
,,,CHN Shanghai Green 250G,,prod-data-id33399,https://a4ucontent.blob.core.windows.net/images/0009203_0.png,"Produce of China <br/>
Shanghai Green <br/>
中国上海青 <br/>
<small><span style= ""color: gray""> 250G </span></small>
",$1.05,,
,,,CHN Baby Cai Xin 200G,,prod-data-id33018,https://a4ucontent.blob.core.windows.net/images/0009193_0.png,"Produce of China <br/> 
Baby Chye Sim / Cai Xin  <br/> 
中国菜心苗<br/> 
<small><span style= ""color: gray""> 200G </span></small>
",$1.30,,
,,,CHN Cai Xin 300G,,prod-data-id34305,https://a4ucontent.blob.core.windows.net/images/0009197_0.png,"Produce of China <br/>
Chye Sim / Cai Xin  <br/>
中国菜心 <br/>
<small><span style= ""color: gray""> 300G </span></small>
",$1.45,,
,,,MYS CAM Cai Xin 300G,,prod-data-id33861,https://a4ucontent.blob.core.windows.net/images/0024854_0.png,"Produce of Cameron Highland (Malaysia) <br/>
Chye Sim <br/>
金马伦菜心 <br/>
<small><span style= ""color: gray""> 300G </span></small>
",$0.99,,
,,,MYS Green Stem Cai Xin 250G,,prod-data-id118701,https://a4ucontent.blob.core.windows.net/images/0015191_0.png,"Produce Of Malaysia <br/>
Green Stem Caixin <br/>
<small><span style= ""color: gray""> 250G </span></small>",$1.00,,
,,,THA Baby Kai Lan 200G,,prod-data-id33650,https://a4ucontent.blob.core.windows.net/images/0011649_0.png,"Produce of Thailand<br/>
Baby Kai Lan <br/>
泰国小芥兰 <br/>
<small><span style= ""color: gray""> 200G </span></small>",$1.20,,
,,,CHN Kai Lan 300G,,prod-data-id34291,https://a4ucontent.blob.core.windows.net/images/0009196_0.png,"Produce of China <br/>
Kai Lan <br/>
中国芥兰 <br/>
<small><span style= ""color: gray""> 300G </span></small>",$1.45,,
,,,CHN Baby Dou Bai 200G,,prod-data-id32848,https://a4ucontent.blob.core.windows.net/images/0009210_0.png,"Produce of China <br/> 
Baby Dou Bai <br/> 
中国斗白仔 <br/> 
<small><span style= ""color: gray""> 200G </span></small>",$1.30,,
,,,CHN Baby Shanghai Green 200G,,prod-data-id34274,https://a4ucontent.blob.core.windows.net/images/0009195_0.png,"Produce of China <br/>
Baby Shanghai Green <br/>
中国青白仔 <br/>
<small><span style= ""color: gray""> 200G </span></small>",$1.30,,
,,,MYS Y/K Kow Pah 350G,,prod-data-id34343,https://a4ucontent.blob.core.windows.net/images/0009200_0.png,"Produce of Malaysia <br/> 
Kow Pah <br/> 
马来西亚九白 <br/>
<small><span style= ""color: gray""> 350G </span></small>
",$1.25,,
,,,MYS Y/K Pa Bo Chye 350G,,prod-data-id34344,https://a4ucontent.blob.core.windows.net/images/0009201_0.png,"Produce of Malaysia <br/> 
Pa Bo Chye <br/> 
马来西亚皇白 <br/> 
<small><span style= ""color: gray""> 350G </span></small>
",$1.35,,
,,,MYS Xiao Bai Chye 250G,,prod-data-id118702,https://a4ucontent.blob.core.windows.net/images/0015192_0.png,"Produce of Malaysia <br/>
Xiao Bai Chye <br/>
马来西亚小白菜 <br/>
<small><span style= ""color: gray""> 250G </span></small>
 ",$1.00,,
,,,MYS Kang Kong 250G,,prod-data-id118703,https://a4ucontent.blob.core.windows.net/images/0015193_0.png,"Produce of Malaysia <br/>
Kang Kong <br/>
马来西亚蕹菜<br/>
<small><span style= ""color: gray""> 250G </span></small>",$0.80,,
,,,MYS Di Huang Miao (200-250G),,prod-data-id117231,https://a4ucontent.blob.core.windows.net/images/0051995_0.png,"Produce of Malaysia <br/> 
Di Huang Miao / Malabar Spinach <br/> 
马来西亚帝皇苗 <br/>
<small><span style= ""color: gray""> 200-250G </span></small>",$1.00,,
,,,MYS Red Spinach 250G,,prod-data-id118704,https://a4ucontent.blob.core.windows.net/images/0015194_0.png,"Produce of Malaysia <br/>
Red Spinach / Amaranth <br/>
马来西亚红苋菜 <br/>
<small><span style= ""color: gray""> 250G </span></small>",$0.80,,
,,,MYS Round Spinach 250G,,prod-data-id118706,https://a4ucontent.blob.core.windows.net/images/0015196_0.png,"Produce of Malaysia <br/>
Round Spinach <br/>
马来西亚园苋 <br/>
<small><span style= ""color: gray""> 250G </span></small>",$0.80,,
,,,MYS Sharp Spinach 250G,,prod-data-id118705,https://a4ucontent.blob.core.windows.net/images/0015195_0.png,"Produce of Malaysia <br/>
Sharp Spinach <br/>
马来西亚尖苋菜 <br/>
<small><span style= ""color: gray""> 250G </span></small>

",$0.80,,
,,,MYS Baby Sharp Spinach 250G,,prod-data-id116786,https://a4ucontent.blob.core.windows.net/images/0050982_0.png,"Produce of Malaysia <br/> 
Baby Sharp Spinach <br/> 
马来西亚尖苋苗<br/> 
<small><span style= ""color: gray""> 250G </span></small>",$1.10,,
,,,CHN Spinach 200G,,prod-data-id33401,https://a4ucontent.blob.core.windows.net/images/0010081_0.png,"Produce of China <br/>
Spinach / Phuay Leng <br/>
<span>中国菠菜</span><br/>
<small><span style= ""color: gray""> 200G </span></small>",$1.50,,
,,,IDN Water Cress 200G,,prod-data-id34220,https://a4ucontent.blob.core.windows.net/images/0009205_0.png,"Produce of Indonesia <br/>
Watercress <br/>
印尼西洋菜 <br/>
<small><span style= ""color: gray""> 200G </span></small>
",$0.95,,
,,,CHN Xiang Mai 1s (200-300G),,prod-data-id116789,https://a4ucontent.blob.core.windows.net/images/0011140_0.png,"Produce of China <br/> 
Leaf Lettuce <br/> 
中国香麦/油麦 <br/> 
<small><span style= ""color: gray""> 200-300G </span></small>",$1.75,,
,,,MYS Sweet Potato Leaf 300G,,prod-data-id125768,https://a4ucontent.blob.core.windows.net/images/0049745_0.png,"Produce of Malaysia <br/> 
Sweet Potato Leaf <br/> 
马来西亚番薯叶 <br/> 
<small><span style= ""color: gray""> 300G </span></small>",$1.00,,
,,,MYS Baby Sweet Potato Leaf (250-300G),,prod-data-id124260,https://a4ucontent.blob.core.windows.net/images/0051733_0.png,"Produce of Malaysia <br/> 
Baby Sweet Potato Leaf <br/> 
马来西亚蕃薯苗 <br/>
<small><span style= ""color: gray""> 250-300G </span></small>
",$1.00,,
,,,MYS Spring Onion 80-100G,,prod-data-id118663,https://a4ucontent.blob.core.windows.net/images/0015005_0.png,"Produce of Malaysia <br/>
Spring Onion <br/>
",$0.85,,
,,,I/Cool Booster Energy DRINK(G/C)250ML,,prod-data-id124854,https://a4ucontent.blob.core.windows.net/images/0051437_0.png,"Ice Cool<br/>
Booster Energy Drink<br/>
<span style=""color: grey;"">250ML</span>",$0.65,,
,,,100PLUS 325ML,,prod-data-id55057,https://a4ucontent.blob.core.windows.net/images/0047863_0.png,"100PLUS <br/>
<span style= ""color: gray""> 325 ml </span></style>",$0.75,,
,,,100PLUS Edge 300ML,,prod-data-id55079,https://a4ucontent.blob.core.windows.net/images/0003145_0.png,"100PLUS <br/>
Edge <br/>
<span style= ""color: gray""> 300ml </span>",$0.75,,
